Table_Ref,CollectionYearRange,Parent_Org_ONS_Code,Parent_Org_Name,Org_ONS_Code,Org_Name,Child_Age,Unit,Indicator,Value
9a_9b_9c,2018-19,E12000008,South East,E10000025,Oxfordshire,24m,Number,MenB_booster,7295
9a_9b_9c,2018-19,E12000008,South East,E10000030,Surrey,24m,Number,24m_Eligible_Pop,14916
9a_9b_9c,2018-19,E12000008,South East,E10000030,Surrey,24m,Number,DTap_IPV_Hib,12929
9a_9b_9c,2018-19,E12000008,South East,E10000030,Surrey,24m,Number,MMR,13035
9a_9b_9c,2018-19,E12000008,South East,E10000030,Surrey,24m,Number,Hib_MenC,12774
9a_9b_9c,2018-19,E12000008,South East,E10000030,Surrey,24m,Number,PCV,12987
9a_9b_9c,2018-19,E12000008,South East,E10000030,Surrey,24m,Number,MenB_booster,12356
9a_9b_9c,2018-19,E12000008,South East,E10000032,West Sussex,24m,Number,24m_Eligible_Pop,9200
9a_9b_9c,2018-19,E12000008,South East,E10000032,West Sussex,24m,Number,DTap_IPV_Hib,8806
9a_9b_9c,2018-19,E12000008,South East,E10000032,West Sussex,24m,Number,MMR,8639
9a_9b_9c,2018-19,E12000008,South East,E10000032,West Sussex,24m,Number,Hib_MenC,8632
9a_9b_9c,2018-19,E12000008,South East,E10000032,West Sussex,24m,Number,PCV,8621
9a_9b_9c,2018-19,E12000008,South East,E10000032,West Sussex,24m,Number,MenB_booster,8468
9a_9b_9c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,24m,Number,24m_Eligible_Pop,1972
9a_9b_9c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,24m,Number,DTap_IPV_Hib,1906
9a_9b_9c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,24m,Number,MMR,1866
9a_9b_9c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,24m,Number,Hib_MenC,1866
9a_9b_9c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,24m,Number,PCV,1870
9a_9b_9c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,24m,Number,MenB_booster,1842
9a_9b_9c,2018-19,E12000009,South West,E06000023,Bristol,24m,Number,24m_Eligible_Pop,6099
9a_9b_9c,2018-19,E12000009,South West,E06000023,Bristol,24m,Number,DTap_IPV_Hib,5769
9a_9b_9c,2018-19,E12000009,South West,E06000023,Bristol,24m,Number,MMR,5439
9a_9b_9c,2018-19,E12000009,South West,E06000023,Bristol,24m,Number,Hib_MenC,5465
9a_9b_9c,2018-19,E12000009,South West,E06000023,Bristol,24m,Number,PCV,5457
9a_9b_9c,2018-19,E12000009,South West,E06000023,Bristol,24m,Number,MenB_booster,5386
9a_9b_9c,2018-19,E12000009,South West,E06000024,North Somerset,24m,Number,24m_Eligible_Pop,2258
9a_9b_9c,2018-19,E12000009,South West,E06000024,North Somerset,24m,Number,DTap_IPV_Hib,2176
9a_9b_9c,2018-19,E12000009,South West,E06000024,North Somerset,24m,Number,MMR,2117
9a_9b_9c,2018-19,E12000009,South West,E06000024,North Somerset,24m,Number,Hib_MenC,2123
9a_9b_9c,2018-19,E12000009,South West,E06000024,North Somerset,24m,Number,PCV,2119
9a_9b_9c,2018-19,E12000009,South West,E06000024,North Somerset,24m,Number,MenB_booster,2104
9a_9b_9c,2018-19,E12000009,South West,E06000025,South Gloucestershire,24m,Number,24m_Eligible_Pop,3096
9a_9b_9c,2018-19,E12000009,South West,E06000025,South Gloucestershire,24m,Number,DTap_IPV_Hib,3002
9a_9b_9c,2018-19,E12000009,South West,E06000025,South Gloucestershire,24m,Number,MMR,2957
9a_9b_9c,2018-19,E12000009,South West,E06000025,South Gloucestershire,24m,Number,Hib_MenC,2949
9a_9b_9c,2018-19,E12000009,South West,E06000025,South Gloucestershire,24m,Number,PCV,2948
9a_9b_9c,2018-19,E12000009,South West,E06000025,South Gloucestershire,24m,Number,MenB_booster,2910
9a_9b_9c,2018-19,E12000009,South West,E06000026,Plymouth,24m,Number,24m_Eligible_Pop,2966
9a_9b_9c,2018-19,E12000009,South West,E06000026,Plymouth,24m,Number,DTap_IPV_Hib,2868
9a_9b_9c,2018-19,E12000009,South West,E06000026,Plymouth,24m,Number,MMR,2814
9a_9b_9c,2018-19,E12000009,South West,E06000026,Plymouth,24m,Number,Hib_MenC,2809
9a_9b_9c,2018-19,E12000009,South West,E06000026,Plymouth,24m,Number,PCV,2799
9a_9b_9c,2018-19,E12000009,South West,E06000026,Plymouth,24m,Number,MenB_booster,2780
9a_9b_9c,2018-19,E12000009,South West,E06000027,Torbay,24m,Number,24m_Eligible_Pop,1363
9a_9b_9c,2018-19,E12000009,South West,E06000027,Torbay,24m,Number,DTap_IPV_Hib,1306
9a_9b_9c,2018-19,E12000009,South West,E06000027,Torbay,24m,Number,MMR,1271
9a_9b_9c,2018-19,E12000009,South West,E06000027,Torbay,24m,Number,Hib_MenC,1272
9a_9b_9c,2018-19,E12000009,South West,E06000027,Torbay,24m,Number,PCV,1268
9a_9b_9c,2018-19,E12000009,South West,E06000027,Torbay,24m,Number,MenB_booster,1256
9a_9b_9c,2018-19,E12000009,South West,E06000028,Bournemouth,24m,Number,24m_Eligible_Pop,2087
9a_9b_9c,2018-19,E12000009,South West,E06000028,Bournemouth,24m,Number,DTap_IPV_Hib,1980
9a_9b_9c,2018-19,E12000009,South West,E06000028,Bournemouth,24m,Number,MMR,1895
9a_9b_9c,2018-19,E12000009,South West,E06000028,Bournemouth,24m,Number,Hib_MenC,1910
9a_9b_9c,2018-19,E12000009,South West,E06000028,Bournemouth,24m,Number,PCV,1916
9a_9b_9c,2018-19,E12000009,South West,E06000028,Bournemouth,24m,Number,MenB_booster,1892
9a_9b_9c,2018-19,E12000009,South West,E06000029,Poole,24m,Number,24m_Eligible_Pop,1833
9a_9b_9c,2018-19,E12000009,South West,E06000029,Poole,24m,Number,DTap_IPV_Hib,1778
9a_9b_9c,2018-19,E12000009,South West,E06000029,Poole,24m,Number,MMR,1746
9a_9b_9c,2018-19,E12000009,South West,E06000029,Poole,24m,Number,Hib_MenC,1751
9a_9b_9c,2018-19,E12000009,South West,E06000029,Poole,24m,Number,PCV,1743
9a_9b_9c,2018-19,E12000009,South West,E06000029,Poole,24m,Number,MenB_booster,1740
9a_9b_9c,2018-19,E12000009,South West,E06000030,Swindon,24m,Number,24m_Eligible_Pop,2993
9a_9b_9c,2018-19,E12000009,South West,E06000030,Swindon,24m,Number,DTap_IPV_Hib,2832
9a_9b_9c,2018-19,E12000009,South West,E06000030,Swindon,24m,Number,MMR,2768
9a_9b_9c,2018-19,E12000009,South West,E06000030,Swindon,24m,Number,Hib_MenC,2748
9a_9b_9c,2018-19,E12000009,South West,E06000030,Swindon,24m,Number,PCV,2766
9a_9b_9c,2018-19,E12000009,South West,E06000030,Swindon,24m,Number,MenB_booster,2695
9a_9b_9c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),24m,Number,24m_Eligible_Pop,5488
9a_9b_9c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),24m,Number,DTap_IPV_Hib,5210
9a_9b_9c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),24m,Number,MMR,5020
9a_9b_9c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),24m,Number,Hib_MenC,5031
9a_9b_9c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),24m,Number,PCV,5041
9a_9b_9c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),24m,Number,MenB_booster,4966
9a_9b_9c,2018-19,E12000009,South West,E06000054,Wiltshire,24m,Number,24m_Eligible_Pop,5149
9a_9b_9c,2018-19,E12000009,South West,E06000054,Wiltshire,24m,Number,DTap_IPV_Hib,5016
9a_9b_9c,2018-19,E12000009,South West,E06000054,Wiltshire,24m,Number,MMR,4895
9a_9b_9c,2018-19,E12000009,South West,E06000054,Wiltshire,24m,Number,Hib_MenC,4897
9a_9b_9c,2018-19,E12000009,South West,E06000054,Wiltshire,24m,Number,PCV,4903
9a_9b_9c,2018-19,E12000009,South West,E06000054,Wiltshire,24m,Number,MenB_booster,4800
9a_9b_9c,2018-19,E12000009,South West,E10000008,Devon,24m,Number,24m_Eligible_Pop,7209
9a_9b_9c,2018-19,E12000009,South West,E10000008,Devon,24m,Number,DTap_IPV_Hib,6911
9a_9b_9c,2018-19,E12000009,South West,E10000008,Devon,24m,Number,MMR,6744
9a_9b_9c,2018-19,E12000009,South West,E10000008,Devon,24m,Number,Hib_MenC,6722
9a_9b_9c,2018-19,E12000009,South West,E10000008,Devon,24m,Number,PCV,6732
9a_9b_9c,2018-19,E12000009,South West,E10000008,Devon,24m,Number,MenB_booster,6673
9a_9b_9c,2018-19,E12000009,South West,E10000009,Dorset,24m,Number,24m_Eligible_Pop,3310
9a_9b_9c,2018-19,E12000009,South West,E10000009,Dorset,24m,Number,DTap_IPV_Hib,3199
9a_9b_9c,2018-19,E12000009,South West,E10000009,Dorset,24m,Number,MMR,3128
9a_9b_9c,2018-19,E12000009,South West,E10000009,Dorset,24m,Number,Hib_MenC,3146
9a_9b_9c,2018-19,E12000009,South West,E10000009,Dorset,24m,Number,PCV,3150
9a_9b_9c,2018-19,E12000009,South West,E10000009,Dorset,24m,Number,MenB_booster,3110
9a_9b_9c,2018-19,E12000009,South West,E10000013,Gloucestershire,24m,Number,24m_Eligible_Pop,6843
9a_9b_9c,2018-19,E12000009,South West,E10000013,Gloucestershire,24m,Number,DTap_IPV_Hib,6544
9a_9b_9c,2018-19,E12000009,South West,E10000013,Gloucestershire,24m,Number,MMR,6379
9a_9b_9c,2018-19,E12000009,South West,E10000013,Gloucestershire,24m,Number,Hib_MenC,6353
9a_9b_9c,2018-19,E12000009,South West,E10000013,Gloucestershire,24m,Number,PCV,6332
9a_9b_9c,2018-19,E12000009,South West,E10000013,Gloucestershire,24m,Number,MenB_booster,6260
9a_9b_9c,2018-19,E12000009,South West,E10000027,Somerset,24m,Number,24m_Eligible_Pop,5638
9a_9b_9c,2018-19,E12000009,South West,E10000027,Somerset,24m,Number,DTap_IPV_Hib,5441
9a_9b_9c,2018-19,E12000009,South West,E10000027,Somerset,24m,Number,MMR,5192
9a_9b_9c,2018-19,E12000009,South West,E10000027,Somerset,24m,Number,Hib_MenC,5199
9a_9b_9c,2018-19,E12000009,South West,E10000027,Somerset,24m,Number,PCV,5193
9a_9b_9c,2018-19,E12000009,South West,E10000027,Somerset,24m,Number,MenB_booster,5119
