Table_Ref,CollectionYearRange,Parent_Org_ONS_Code,Parent_Org_Name,Org_ONS_Code,Org_Name,Child_Age,Unit,Indicator,Value
10a_10b_10c,2018-19,E12000008,South East,E10000014,Hampshire,5yr,Number,MMR1,14793
10a_10b_10c,2018-19,E12000008,South East,E10000014,Hampshire,5yr,Number,MMR2,14230
10a_10b_10c,2018-19,E12000008,South East,E10000014,Hampshire,5yr,Number,Hib_MenC,14778
10a_10b_10c,2018-19,E12000008,South East,E10000016,Kent,5yr,Number,5y_Eligible_Pop,18781
10a_10b_10c,2018-19,E12000008,South East,E10000016,Kent,5yr,Number,DTap_IPV_Hib,17859
10a_10b_10c,2018-19,E12000008,South East,E10000016,Kent,5yr,Number,DTaP_IPV,16037
10a_10b_10c,2018-19,E12000008,South East,E10000016,Kent,5yr,Number,MMR1,17833
10a_10b_10c,2018-19,E12000008,South East,E10000016,Kent,5yr,Number,MMR2,16514
10a_10b_10c,2018-19,E12000008,South East,E10000016,Kent,5yr,Number,Hib_MenC,17199
10a_10b_10c,2018-19,E12000008,South East,E10000025,Oxfordshire,5yr,Number,5y_Eligible_Pop,8009
10a_10b_10c,2018-19,E12000008,South East,E10000025,Oxfordshire,5yr,Number,DTap_IPV_Hib,7824
10a_10b_10c,2018-19,E12000008,South East,E10000025,Oxfordshire,5yr,Number,DTaP_IPV,7060
10a_10b_10c,2018-19,E12000008,South East,E10000025,Oxfordshire,5yr,Number,MMR1,7767
10a_10b_10c,2018-19,E12000008,South East,E10000025,Oxfordshire,5yr,Number,MMR2,7239
10a_10b_10c,2018-19,E12000008,South East,E10000025,Oxfordshire,5yr,Number,Hib_MenC,7517
10a_10b_10c,2018-19,E12000008,South East,E10000030,Surrey,5yr,Number,5y_Eligible_Pop,16727
10a_10b_10c,2018-19,E12000008,South East,E10000030,Surrey,5yr,Number,DTap_IPV_Hib,14197
10a_10b_10c,2018-19,E12000008,South East,E10000030,Surrey,5yr,Number,DTaP_IPV,12478
10a_10b_10c,2018-19,E12000008,South East,E10000030,Surrey,5yr,Number,MMR1,14824
10a_10b_10c,2018-19,E12000008,South East,E10000030,Surrey,5yr,Number,MMR2,13206
10a_10b_10c,2018-19,E12000008,South East,E10000030,Surrey,5yr,Number,Hib_MenC,13983
10a_10b_10c,2018-19,E12000008,South East,E10000032,West Sussex,5yr,Number,5y_Eligible_Pop,9921
10a_10b_10c,2018-19,E12000008,South East,E10000032,West Sussex,5yr,Number,DTap_IPV_Hib,9437
10a_10b_10c,2018-19,E12000008,South East,E10000032,West Sussex,5yr,Number,DTaP_IPV,8805
10a_10b_10c,2018-19,E12000008,South East,E10000032,West Sussex,5yr,Number,MMR1,9464
10a_10b_10c,2018-19,E12000008,South East,E10000032,West Sussex,5yr,Number,MMR2,8982
10a_10b_10c,2018-19,E12000008,South East,E10000032,West Sussex,5yr,Number,Hib_MenC,9048
10a_10b_10c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,5yr,Number,5y_Eligible_Pop,2108
10a_10b_10c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,5yr,Number,DTap_IPV_Hib,2062
10a_10b_10c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,5yr,Number,DTaP_IPV,1931
10a_10b_10c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,5yr,Number,MMR1,2051
10a_10b_10c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,5yr,Number,MMR2,1962
10a_10b_10c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,5yr,Number,Hib_MenC,2032
10a_10b_10c,2018-19,E12000009,South West,E06000023,Bristol,5yr,Number,5y_Eligible_Pop,6071
10a_10b_10c,2018-19,E12000009,South West,E06000023,Bristol,5yr,Number,DTap_IPV_Hib,5800
10a_10b_10c,2018-19,E12000009,South West,E06000023,Bristol,5yr,Number,DTaP_IPV,5189
10a_10b_10c,2018-19,E12000009,South West,E06000023,Bristol,5yr,Number,MMR1,5714
10a_10b_10c,2018-19,E12000009,South West,E06000023,Bristol,5yr,Number,MMR2,5220
10a_10b_10c,2018-19,E12000009,South West,E06000023,Bristol,5yr,Number,Hib_MenC,5664
10a_10b_10c,2018-19,E12000009,South West,E06000024,North Somerset,5yr,Number,5y_Eligible_Pop,2387
10a_10b_10c,2018-19,E12000009,South West,E06000024,North Somerset,5yr,Number,DTap_IPV_Hib,2329
10a_10b_10c,2018-19,E12000009,South West,E06000024,North Somerset,5yr,Number,DTaP_IPV,2162
10a_10b_10c,2018-19,E12000009,South West,E06000024,North Somerset,5yr,Number,MMR1,2320
10a_10b_10c,2018-19,E12000009,South West,E06000024,North Somerset,5yr,Number,MMR2,2180
10a_10b_10c,2018-19,E12000009,South West,E06000024,North Somerset,5yr,Number,Hib_MenC,2298
10a_10b_10c,2018-19,E12000009,South West,E06000025,South Gloucestershire,5yr,Number,5y_Eligible_Pop,3194
10a_10b_10c,2018-19,E12000009,South West,E06000025,South Gloucestershire,5yr,Number,DTap_IPV_Hib,3124
10a_10b_10c,2018-19,E12000009,South West,E06000025,South Gloucestershire,5yr,Number,DTaP_IPV,2879
10a_10b_10c,2018-19,E12000009,South West,E06000025,South Gloucestershire,5yr,Number,MMR1,3096
10a_10b_10c,2018-19,E12000009,South West,E06000025,South Gloucestershire,5yr,Number,MMR2,2896
10a_10b_10c,2018-19,E12000009,South West,E06000025,South Gloucestershire,5yr,Number,Hib_MenC,3076
10a_10b_10c,2018-19,E12000009,South West,E06000026,Plymouth,5yr,Number,5y_Eligible_Pop,3240
10a_10b_10c,2018-19,E12000009,South West,E06000026,Plymouth,5yr,Number,DTap_IPV_Hib,3169
10a_10b_10c,2018-19,E12000009,South West,E06000026,Plymouth,5yr,Number,DTaP_IPV,2959
10a_10b_10c,2018-19,E12000009,South West,E06000026,Plymouth,5yr,Number,MMR1,3159
10a_10b_10c,2018-19,E12000009,South West,E06000026,Plymouth,5yr,Number,MMR2,3041
10a_10b_10c,2018-19,E12000009,South West,E06000026,Plymouth,5yr,Number,Hib_MenC,3118
10a_10b_10c,2018-19,E12000009,South West,E06000027,Torbay,5yr,Number,5y_Eligible_Pop,1573
10a_10b_10c,2018-19,E12000009,South West,E06000027,Torbay,5yr,Number,DTap_IPV_Hib,1534
10a_10b_10c,2018-19,E12000009,South West,E06000027,Torbay,5yr,Number,DTaP_IPV,1434
10a_10b_10c,2018-19,E12000009,South West,E06000027,Torbay,5yr,Number,MMR1,1526
10a_10b_10c,2018-19,E12000009,South West,E06000027,Torbay,5yr,Number,MMR2,1467
10a_10b_10c,2018-19,E12000009,South West,E06000027,Torbay,5yr,Number,Hib_MenC,1515
10a_10b_10c,2018-19,E12000009,South West,E06000028,Bournemouth,5yr,Number,5y_Eligible_Pop,2191
10a_10b_10c,2018-19,E12000009,South West,E06000028,Bournemouth,5yr,Number,DTap_IPV_Hib,2104
10a_10b_10c,2018-19,E12000009,South West,E06000028,Bournemouth,5yr,Number,DTaP_IPV,1917
10a_10b_10c,2018-19,E12000009,South West,E06000028,Bournemouth,5yr,Number,MMR1,2099
10a_10b_10c,2018-19,E12000009,South West,E06000028,Bournemouth,5yr,Number,MMR2,1966
10a_10b_10c,2018-19,E12000009,South West,E06000028,Bournemouth,5yr,Number,Hib_MenC,1994
10a_10b_10c,2018-19,E12000009,South West,E06000029,Poole,5yr,Number,5y_Eligible_Pop,1888
10a_10b_10c,2018-19,E12000009,South West,E06000029,Poole,5yr,Number,DTap_IPV_Hib,1837
10a_10b_10c,2018-19,E12000009,South West,E06000029,Poole,5yr,Number,DTaP_IPV,1742
10a_10b_10c,2018-19,E12000009,South West,E06000029,Poole,5yr,Number,MMR1,1837
10a_10b_10c,2018-19,E12000009,South West,E06000029,Poole,5yr,Number,MMR2,1758
10a_10b_10c,2018-19,E12000009,South West,E06000029,Poole,5yr,Number,Hib_MenC,1801
10a_10b_10c,2018-19,E12000009,South West,E06000030,Swindon,5yr,Number,5y_Eligible_Pop,3038
10a_10b_10c,2018-19,E12000009,South West,E06000030,Swindon,5yr,Number,DTap_IPV_Hib,2941
10a_10b_10c,2018-19,E12000009,South West,E06000030,Swindon,5yr,Number,DTaP_IPV,2679
10a_10b_10c,2018-19,E12000009,South West,E06000030,Swindon,5yr,Number,MMR1,2928
10a_10b_10c,2018-19,E12000009,South West,E06000030,Swindon,5yr,Number,MMR2,2738
10a_10b_10c,2018-19,E12000009,South West,E06000030,Swindon,5yr,Number,Hib_MenC,2890
10a_10b_10c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),5yr,Number,5y_Eligible_Pop,6097
10a_10b_10c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),5yr,Number,DTap_IPV_Hib,5865
10a_10b_10c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),5yr,Number,DTaP_IPV,5389
10a_10b_10c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),5yr,Number,MMR1,5796
10a_10b_10c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),5yr,Number,MMR2,5427
10a_10b_10c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),5yr,Number,Hib_MenC,5728
10a_10b_10c,2018-19,E12000009,South West,E06000054,Wiltshire,5yr,Number,5y_Eligible_Pop,5590
10a_10b_10c,2018-19,E12000009,South West,E06000054,Wiltshire,5yr,Number,DTap_IPV_Hib,5419
10a_10b_10c,2018-19,E12000009,South West,E06000054,Wiltshire,5yr,Number,DTaP_IPV,5094
10a_10b_10c,2018-19,E12000009,South West,E06000054,Wiltshire,5yr,Number,MMR1,5381
10a_10b_10c,2018-19,E12000009,South West,E06000054,Wiltshire,5yr,Number,MMR2,5116
10a_10b_10c,2018-19,E12000009,South West,E06000054,Wiltshire,5yr,Number,Hib_MenC,5339
10a_10b_10c,2018-19,E12000009,South West,E10000008,Devon,5yr,Number,5y_Eligible_Pop,7950
10a_10b_10c,2018-19,E12000009,South West,E10000008,Devon,5yr,Number,DTap_IPV_Hib,7680
10a_10b_10c,2018-19,E12000009,South West,E10000008,Devon,5yr,Number,DTaP_IPV,7069
10a_10b_10c,2018-19,E12000009,South West,E10000008,Devon,5yr,Number,MMR1,7599
10a_10b_10c,2018-19,E12000009,South West,E10000008,Devon,5yr,Number,MMR2,7283
10a_10b_10c,2018-19,E12000009,South West,E10000008,Devon,5yr,Number,Hib_MenC,7535
10a_10b_10c,2018-19,E12000009,South West,E10000009,Dorset,5yr,Number,5y_Eligible_Pop,3802
10a_10b_10c,2018-19,E12000009,South West,E10000009,Dorset,5yr,Number,DTap_IPV_Hib,3725
10a_10b_10c,2018-19,E12000009,South West,E10000009,Dorset,5yr,Number,DTaP_IPV,3549
10a_10b_10c,2018-19,E12000009,South West,E10000009,Dorset,5yr,Number,MMR1,3704
10a_10b_10c,2018-19,E12000009,South West,E10000009,Dorset,5yr,Number,MMR2,3586
10a_10b_10c,2018-19,E12000009,South West,E10000009,Dorset,5yr,Number,Hib_MenC,3658
10a_10b_10c,2018-19,E12000009,South West,E10000013,Gloucestershire,5yr,Number,5y_Eligible_Pop,7293
10a_10b_10c,2018-19,E12000009,South West,E10000013,Gloucestershire,5yr,Number,DTap_IPV_Hib,7058
10a_10b_10c,2018-19,E12000009,South West,E10000013,Gloucestershire,5yr,Number,DTaP_IPV,6497
10a_10b_10c,2018-19,E12000009,South West,E10000013,Gloucestershire,5yr,Number,MMR1,7016
10a_10b_10c,2018-19,E12000009,South West,E10000013,Gloucestershire,5yr,Number,MMR2,6634
10a_10b_10c,2018-19,E12000009,South West,E10000013,Gloucestershire,5yr,Number,Hib_MenC,6941
10a_10b_10c,2018-19,E12000009,South West,E10000027,Somerset,5yr,Number,5y_Eligible_Pop,5999
10a_10b_10c,2018-19,E12000009,South West,E10000027,Somerset,5yr,Number,DTap_IPV_Hib,5768
10a_10b_10c,2018-19,E12000009,South West,E10000027,Somerset,5yr,Number,DTaP_IPV,5323
10a_10b_10c,2018-19,E12000009,South West,E10000027,Somerset,5yr,Number,MMR1,5718
10a_10b_10c,2018-19,E12000009,South West,E10000027,Somerset,5yr,Number,MMR2,5343
10a_10b_10c,2018-19,E12000009,South West,E10000027,Somerset,5yr,Number,Hib_MenC,5689
