CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,VAC_IDX,VAC_LVL,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
153,2,2,1,2,1,1,1,1,2,1,2,1,1,3,3,3,2,3,1,2,2,2,2,2,3,3,2,1,1,3,2,1,5,4,5,4.666666666666667,High,2.8,2,4,23,1,1,3,2,10,2,2,1
78,2,2,1,2,1,1,97,2,2,1,1,98,1,3,3,2,2,3,3,2,98,98,98,98,98,1,1,1,3,3,3,1,5,5,4,4.666666666666667,High,0.0,99,1,18,1,1,2,1,5,2,1,6
81,2,2,1,2,1,1,97,1,1,1,1,1,1,2,98,98,1,98,3,2,2,3,4,3,4,1,1,1,1,3,1,1,5,5,5,5.0,High,2.0,1,1,15,1,2,2,1,1,3,1,6
160,2,1,1,2,1,1,1,1,1,1,1,2,1,1,3,4,2,3,3,2,3,4,4,4,4,3,2,2,2,3,2,1,2,1,1,1.3333333333333333,Low,1.4,1,4,64,3,1,3,1,15,1,4,6
28,2,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,5,5,4,4.666666666666667,High,3.0,2,2,19,1,2,2,2,11,2,4,1
52,4,98,98,98,1,97,97,2,2,2,1,2,1,2,3,98,2,98,98,98,2,1,98,98,98,98,98,1,1,1,98,1,4,2,4,3.3333333333333335,Medium,3.0,2,99,17,1,1,1,1,11,3,2,6
14,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,98,2,2,2,2,2,3,3,1,1,1,1,3,2,1,5,2,4,3.6666666666666665,High,2.8,2,1,40,2,2,2,2,17,3,4,1
52,2,4,1,2,1,1,97,2,2,1,1,2,2,2,2,4,2,2,4,2,2,2,2,2,4,2,1,1,1,3,2,1,4,4,4,4.0,High,3.0,2,2,17,1,2,1,1,11,2,2,6
166,3,2,1,2,1,1,97,1,2,1,2,98,1,1,2,1,1,98,2,1,1,1,2,2,2,1,1,1,1,3,1,1,5,4,5,4.666666666666667,High,3.4,2,1,50,3,2,2,1,16,1,4,4
68,3,1,1,2,1,1,2,2,2,2,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,1,4,3,3,3.3333333333333335,Medium,3.0,2,1,20,1,2,2,2,10,2,4,4
175,2,2,1,2,1,1,97,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,5,5,5,5.0,High,3.0,2,1,38,2,1,2,1,14,1,4,1
176,2,2,1,1,2,2,2,2,2,1,1,1,1,2,3,4,2,4,4,2,3,1,2,3,3,2,2,2,1,3,1,1,2,4,5,3.6666666666666665,High,2.6,2,3,66,3,2,1,2,16,2,4,6
190,3,2,1,98,1,1,97,2,2,2,2,2,2,3,2,4,2,4,4,3,2,2,2,2,3,2,1,1,3,1,2,1,4,4,4,4.0,High,3.0,2,2,38,2,1,1,2,3,3,2,5
155,3,2,1,2,1,1,2,2,2,1,1,1,1,3,3,3,3,3,4,1,1,1,3,3,3,1,1,1,2,3,1,1,5,5,5,5.0,High,2.8,2,1,34,2,2,2,2,4,3,3,5
105,2,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,3,4,1,2,2,2,2,2,1,1,1,2,1,2,1,5,5,5,5.0,High,3.0,2,1,19,1,1,2,2,8,2,3,1
55,4,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,3,3,1,1,1,98,5,1,1,4,4,4,4.0,High,3.0,2,1,37,2,2,2,2,18,3,4,4
34,1,1,1,2,1,1,1,1,1,1,1,98,1,1,1,2,1,2,3,1,1,1,2,2,1,2,1,1,2,97,1,1,5,5,5,5.0,High,3.6,3,2,23,1,1,2,2,6,3,3,1
143,3,1,1,2,1,1,1,2,1,2,2,1,2,1,2,3,2,3,3,3,2,4,3,3,3,2,1,1,2,3,2,1,5,5,5,5.0,High,2.2,1,2,23,1,2,2,2,15,1,4,6
185,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,98,2,1,2,2,2,2,1,1,98,1,1,3,1,1,5,5,5,5.0,High,3.0,2,99,23,1,2,3,1,9,1,1,6
166,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,2,3,1,1,1,1,3,3,2,1,1,2,3,1,1,5,5,5,5.0,High,3.6,3,2,22,1,1,3,1,16,2,4,6
90,3,2,1,1,1,1,97,2,1,1,1,2,98,1,2,2,3,4,1,1,1,2,2,3,3,2,98,1,1,5,3,1,5,5,5,5.0,High,3.0,2,99,25,1,1,2,1,9,2,3,2
128,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,5,5,5,5.0,High,4.0,3,3,18,1,1,2,1,6,2,1,5
164,2,3,2,2,1,1,97,2,1,2,1,2,2,3,3,3,4,3,1,4,2,4,4,1,1,3,2,1,2,5,3,1,4,3,4,3.6666666666666665,High,2.2,1,4,21,1,1,2,2,8,3,3,2
88,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,5,4.666666666666667,High,4.0,3,1,22,1,1,2,2,9,2,3,5
119,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,1,1,1,1,2,2,1,1,1,1,3,1,1,5,4,5,4.666666666666667,High,3.8,3,1,54,3,1,2,2,15,3,4,4
30,3,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,1,30,2,2,2,2,10,2,3,1
163,2,2,1,2,1,1,2,2,2,2,1,2,1,2,4,2,2,2,4,2,2,2,2,2,2,3,1,1,1,3,2,1,5,5,5,5.0,High,2.6,2,2,21,1,2,2,1,6,2,4,6
34,3,2,1,1,1,1,2,2,1,1,1,2,2,3,3,3,3,3,4,3,3,2,3,3,2,3,2,1,2,3,1,1,5,5,5,5.0,High,2.2,1,4,25,1,1,2,2,6,2,3,2
23,2,2,2,2,1,1,1,2,1,2,2,98,98,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,4,2,4,3.3333333333333335,Medium,3.0,2,2,32,2,1,2,1,15,1,4,6
50,3,3,1,1,1,1,1,2,1,1,1,2,1,2,3,3,2,3,2,2,2,3,3,3,3,3,1,1,3,1,2,1,4,4,5,4.333333333333333,High,2.2,1,2,21,1,2,3,2,11,2,2,1
71,2,2,1,98,1,1,1,2,1,1,1,1,1,3,2,3,2,2,4,2,2,1,98,2,2,2,1,1,1,1,2,1,3,3,3,3.0,Medium,3.25,2,2,18,1,2,2,2,14,3,3,1
57,1,1,1,2,1,1,2,1,1,1,1,1,2,2,4,1,4,1,4,1,1,4,1,2,2,1,1,1,2,3,2,1,5,5,5,5.0,High,2.6,2,1,17,1,1,2,2,4,2,3,6
109,3,2,1,2,1,1,97,2,2,2,2,2,1,2,2,3,1,3,4,2,2,3,98,98,3,2,1,1,1,3,1,1,5,5,5,5.0,High,2.6666666666666696,2,2,63,3,2,2,1,16,3,4,6
37,4,4,2,2,1,2,2,2,1,1,1,2,98,2,98,4,1,4,4,98,4,4,4,4,4,1,1,2,1,2,3,1,5,5,5,5.0,High,1.0,1,1,18,1,2,1,2,1,1,1,3
37,2,3,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,3,2,2,2,2,2,1,2,1,1,2,3,2,1,5,5,5,5.0,High,3.0,2,2,47,2,2,1,1,1,3,1,2
16,1,1,1,1,1,1,97,2,1,2,1,1,1,1,1,2,1,2,4,1,1,1,1,1,1,1,1,1,1,3,1,1,5,5,5,5.0,High,4.0,3,1,68,3,1,2,1,17,1,4,6
82,4,4,1,98,1,97,97,2,2,2,1,2,2,3,2,1,3,4,4,4,3,3,3,3,3,1,1,2,1,3,1,1,5,5,5,5.0,High,2.2,1,1,34,2,1,1,1,6,1,3,6
148,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,4,1,2,2,1,1,1,2,1,2,1,1,1,1,3,1,1,5,4,4,4.333333333333333,High,3.8,3,1,23,1,1,3,1,16,1,4,1
114,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,4,1,1,2,2,2,2,2,1,1,1,3,1,1,5,4,5,4.666666666666667,High,3.4,2,2,23,1,1,3,2,6,2,3,3
187,3,2,1,2,1,1,2,1,1,1,1,98,98,4,98,3,98,98,3,3,3,3,98,98,3,98,1,1,98,3,3,1,4,4,5,4.333333333333333,High,0.0,99,99,19,1,2,2,1,5,2,1,6
132,4,3,2,2,1,2,2,2,2,2,2,1,1,3,2,98,1,2,2,2,2,2,2,3,2,2,1,1,3,97,2,1,5,5,3,4.333333333333333,High,2.8,2,2,72,3,1,3,2,15,1,4,6
186,3,2,1,2,1,1,97,2,2,1,1,1,2,2,3,98,98,2,3,3,2,98,98,98,98,3,1,1,1,3,1,1,5,3,5,4.333333333333333,High,0.0,99,2,20,1,1,2,1,5,2,1,6
125,2,2,1,2,1,1,97,2,1,1,1,1,2,2,3,2,3,3,2,2,2,3,3,3,3,2,1,1,1,1,3,1,5,5,5,5.0,High,2.2,1,2,21,1,1,2,2,5,3,1,1
25,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,4,2,2,1,1,1,2,1,1,2,3,1,1,1,3,1,1,5,5,4,4.666666666666667,High,3.8,3,2,15,1,1,2,1,15,2,4,2
21,2,1,1,98,1,1,97,2,2,2,2,1,1,1,1,98,1,98,98,1,1,1,1,1,1,1,1,1,98,1,1,1,3,3,3,3.0,Medium,4.0,3,1,17,1,2,1,1,14,2,4,6
104,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,2,4,1,1,1,2,2,2,1,1,1,1,3,1,1,5,4,4,4.333333333333333,High,3.6,3,1,25,1,1,3,2,8,2,4,1
185,3,2,1,1,97,97,97,1,1,1,1,98,1,1,1,1,1,2,1,1,1,1,3,1,3,1,1,1,1,3,1,1,5,4,4,4.333333333333333,High,3.6,3,1,17,1,1,1,1,9,1,1,4
132,2,2,1,2,1,1,1,2,2,1,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,5,5,5,5.0,High,3.2,2,1,33,2,2,3,2,15,2,4,3
66,2,98,1,98,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,4,4,4,4,3,3,3,1,1,1,3,3,1,2,1,2,1.6666666666666667,Low,1.6,1,2,32,2,1,2,2,5,1,1,6
138,3,2,1,98,2,1,1,2,2,98,2,2,1,2,2,3,2,98,4,2,2,2,2,2,2,2,1,98,98,2,2,1,5,5,4,4.666666666666667,High,3.0,2,2,21,1,1,2,2,15,3,4,1
109,3,1,1,2,1,1,97,2,2,2,2,1,1,98,98,1,1,1,98,2,2,2,2,2,2,2,98,98,98,3,2,1,3,3,3,3.0,Medium,3.0,2,99,21,1,2,2,2,16,1,4,5
36,2,2,1,2,1,1,2,1,1,1,1,2,1,1,2,4,1,3,4,1,1,2,2,2,3,2,1,1,1,5,2,1,5,5,5,5.0,High,3.2,2,2,16,1,1,2,2,1,1,2,2
198,3,2,1,2,1,1,1,2,1,1,1,1,1,1,3,3,3,2,3,3,1,2,4,2,4,3,2,1,2,3,3,1,5,5,5,5.0,High,2.6,2,4,19,1,2,2,2,0,1,2,6
15,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,1,2,3,3,2.6666666666666665,Medium,3.8,3,1,48,2,1,2,2,17,3,4,2
30,3,3,1,2,1,1,97,2,2,2,1,1,2,3,3,3,3,3,2,3,3,2,3,2,3,1,1,1,3,5,2,1,5,3,4,4.0,High,2.4,1,1,30,2,2,1,1,10,3,3,4
119,1,1,1,1,1,1,97,1,2,1,1,1,2,1,3,1,3,1,3,1,3,3,4,1,2,3,1,2,2,1,2,1,1,1,2,1.3333333333333333,Low,2.2,1,2,17,1,1,1,2,15,2,4,6
97,1,1,1,2,1,1,1,1,2,1,1,98,1,2,2,98,2,3,4,1,2,3,3,2,2,2,1,1,98,3,2,1,1,1,1,1.0,Low,2.6,2,2,28,1,2,3,2,16,2,3,3
63,2,2,1,2,1,1,2,2,1,1,1,1,1,3,3,2,3,3,4,3,2,2,2,3,2,3,1,1,1,3,2,1,5,2,4,3.6666666666666665,High,2.6,2,2,37,2,1,2,2,1,3,1,5
82,3,3,1,1,1,1,2,1,1,1,1,1,1,3,1,2,1,1,2,1,1,2,2,2,3,1,1,1,2,3,1,1,5,5,1,3.6666666666666665,High,3.4,2,1,18,1,1,2,1,6,3,3,6
122,2,2,1,1,1,1,1,1,2,1,1,2,2,2,4,4,98,4,4,2,1,3,3,3,3,3,2,1,2,3,3,1,4,4,4,4.0,High,2.2,1,4,27,1,2,2,2,2,2,3,4
11,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,1,2,4,1,1,1,1,1,1,1,1,1,1,3,1,1,5,5,5,5.0,High,4.0,3,1,38,2,1,2,1,12,1,2,1
166,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,3,2,1,98,1,1,2,2,1,2,2,1,1,2,3,1,1,4,2,5,3.6666666666666665,High,3.6,3,2,17,1,2,2,1,16,1,4,6
132,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,2,2,1,1,1,2,3,1,1,5,5,5,5.0,High,3.8,3,1,32,2,1,3,1,15,1,4,1
20,2,1,1,2,1,1,97,2,2,1,1,1,1,2,2,4,2,1,2,1,2,2,3,2,3,2,1,1,2,3,2,1,5,5,5,5.0,High,2.8,2,2,28,1,2,2,2,14,2,4,1
111,2,2,1,2,1,1,1,1,1,1,1,98,2,3,2,3,3,3,3,1,2,2,3,2,3,1,1,1,1,3,2,1,4,4,4,4.0,High,2.8,2,1,32,2,2,3,2,16,2,4,1
134,3,1,1,2,1,1,1,1,1,1,1,1,2,3,3,4,3,4,3,3,3,4,4,3,4,3,2,1,1,3,3,1,5,2,5,4.0,High,1.6,1,4,26,1,2,2,1,5,3,2,4
87,2,2,1,2,1,1,2,2,2,1,1,98,1,2,1,4,2,98,4,2,2,4,2,2,2,1,1,1,2,1,2,1,5,5,4,4.666666666666667,High,2.8,2,1,19,1,2,2,1,8,2,4,4
79,3,3,1,2,1,1,2,1,1,1,1,1,1,4,2,3,2,2,2,3,3,2,3,2,3,1,1,1,1,3,2,1,5,5,5,5.0,High,2.6,2,1,24,1,2,2,1,2,3,2,6
36,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,4,2,2,2,2,2,4,2,2,1,1,3,2,1,5,5,5,5.0,High,3.0,2,3,23,1,1,2,1,1,3,2,1
130,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,3,1,1,2,2,3,3,1,1,98,2,3,1,1,5,3,5,4.333333333333333,High,3.0,2,1,50,3,2,3,2,15,1,4,1
63,3,3,2,2,1,1,2,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,1,1,1,2,1,1,1,3,98,1,5,1,5,3.6666666666666665,High,2.8,2,2,21,1,1,2,1,1,3,1,2
48,2,4,1,98,98,97,97,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,3,1,1,4,4,4,4.0,High,3.2,2,2,75,3,2,1,2,11,3,2,3
55,1,1,1,2,1,1,1,2,1,2,98,98,1,2,2,1,1,3,3,1,1,1,2,2,2,2,1,1,2,3,1,1,5,5,5,5.0,High,3.4,2,2,65,3,1,3,2,18,3,4,6
40,98,3,1,1,1,1,97,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,3,2,1,5,5,5,5.0,High,3.0,2,2,23,1,1,2,1,5,3,2,4
33,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,3,1,1,1,98,1,98,2,1,1,1,3,1,1,5,2,2,3.0,Medium,4.0,3,2,20,1,2,2,2,8,2,3,4
68,2,2,1,2,1,1,1,2,2,1,1,1,1,3,2,4,2,2,2,2,2,2,3,3,3,1,1,1,3,3,2,1,5,5,5,5.0,High,2.6,2,1,29,1,1,2,2,10,2,4,6
47,4,4,1,2,2,2,2,2,2,2,1,2,1,2,3,3,1,2,3,2,2,2,2,2,2,2,2,98,2,3,1,1,5,5,5,5.0,High,2.8,2,3,71,3,2,2,2,18,3,4,6
129,3,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,4,1,3,3,2,3,3,3,1,1,1,3,3,1,4,5,5,4.666666666666667,High,2.4,1,2,22,1,1,2,2,6,2,2,5
40,3,3,1,1,1,1,2,1,1,1,1,1,1,3,2,2,2,2,4,3,2,3,98,98,3,2,1,1,1,3,2,1,5,5,5,5.0,High,2.6666666666666696,2,2,28,1,1,3,2,5,3,2,5
119,2,2,1,1,1,1,1,1,1,1,1,1,98,2,2,4,2,2,3,2,2,2,2,3,2,2,1,1,1,3,2,1,5,5,5,5.0,High,2.8,2,2,27,1,1,3,2,15,1,4,1
14,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,2,2,1,2,2,1,1,1,1,1,3,1,1,5,5,5,5.0,High,3.4,2,1,36,2,1,3,1,17,1,4,1
129,98,1,1,2,1,1,97,2,1,1,1,98,2,1,98,98,4,98,98,2,2,1,1,4,2,1,1,1,1,2,98,1,1,5,5,3.6666666666666665,High,3.0,2,1,26,1,1,1,1,6,2,2,4
175,3,3,1,98,1,2,97,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,2,67,3,1,1,2,14,2,4,6
40,2,2,1,1,1,1,1,2,2,1,1,2,1,2,3,2,2,2,4,2,2,2,2,2,2,3,1,1,3,3,2,1,5,3,5,4.333333333333333,High,2.8,2,2,28,1,1,2,2,5,3,2,6
96,3,2,1,2,1,1,2,2,1,1,1,2,2,2,4,4,2,4,2,2,2,2,4,3,3,3,1,1,2,1,3,1,5,4,5,4.666666666666667,High,2.0,1,2,19,1,2,2,2,8,1,2,2
68,2,1,1,2,1,1,2,2,1,2,1,1,1,98,2,98,2,1,1,2,2,2,2,2,2,1,1,1,98,3,1,1,5,4,4,4.333333333333333,High,3.0,2,1,25,1,2,3,2,10,1,4,6
185,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,3,3,1,2,3,2,2,3,2,1,1,1,3,1,1,5,5,5,5.0,High,2.8,2,2,20,1,1,2,1,9,3,1,3
46,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,4,2,2,3,1,1,2,2,2,2,1,1,1,2,3,1,1,5,5,5,5.0,High,3.4,2,1,45,2,1,3,1,7,1,4,1
197,3,2,1,2,2,97,97,2,2,1,1,1,2,1,4,98,98,4,4,2,1,2,98,98,98,2,1,1,1,3,2,1,5,5,5,5.0,High,2.6666666666666696,2,2,40,2,1,1,1,13,3,1,5
97,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,1,1,1,1,3,1,1,5,5,5,5.0,High,2.4,1,1,30,2,1,2,1,16,1,3,1
17,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,1,1,2,98,2,3,1,1,1,1,3,1,1,5,5,5,5.0,High,3.5,2,1,23,1,2,3,1,16,2,4,4
67,1,2,1,2,1,1,97,2,2,1,1,2,1,2,2,1,1,2,4,1,1,2,1,1,1,2,1,1,1,3,1,1,5,5,2,4.0,High,3.6,3,2,20,1,1,2,1,1,1,2,4
44,3,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,2,1,1,1,3,1,1,5,5,5,5.0,High,3.2,2,2,16,1,1,1,2,1,3,1,4
187,1,1,1,2,1,1,1,1,1,1,1,2,2,3,4,4,3,4,3,1,2,4,3,98,98,3,1,1,2,3,3,1,5,2,3,3.3333333333333335,Medium,1.75,1,2,27,1,1,3,1,5,3,1,5
54,4,1,1,2,1,97,97,2,2,2,2,2,1,1,2,2,2,2,2,2,98,3,1,1,3,1,1,1,1,3,2,1,5,5,4,4.666666666666667,High,3.25,2,1,22,1,1,1,1,11,2,2,2
68,3,2,1,2,1,1,1,1,1,2,1,2,2,3,3,4,2,2,3,2,2,2,3,4,4,3,1,99,2,3,2,1,3,3,3,3.0,Medium,2.2,1,2,45,2,2,3,1,10,2,4,3
97,2,2,1,2,1,1,97,2,2,1,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,3,1,1,2,3,2,1,4,4,4,4.0,High,2.8,2,2,22,1,1,2,1,16,1,3,1
81,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,3,4,1,2,1,3,2,98,2,1,1,1,3,1,1,5,3,3,3.6666666666666665,High,3.2,2,2,27,1,1,2,1,1,3,1,4
25,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,2,2,2,3,2,1,1,1,1,3,1,1,5,4,5,4.666666666666667,High,2.8,2,1,26,1,2,2,2,15,1,4,6
195,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,3,1,2,98,1,1,1,1,3,1,1,5,5,5,5.0,High,3.2,2,1,24,1,2,2,1,9,1,2,6
35,4,2,1,2,1,1,1,2,2,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,5,5,5,5.0,High,4.0,3,2,46,2,1,2,2,5,3,2,3
89,2,2,1,2,1,2,97,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,4,4,4.0,High,3.2,2,1,73,3,1,1,2,17,2,4,6
62,4,4,98,98,1,2,97,2,2,98,1,98,2,2,98,3,3,3,1,98,98,4,4,4,4,3,2,98,98,5,4,1,5,5,5,5.0,High,1.0,1,4,38,2,1,1,1,5,2,2,4
36,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,5,5,5,5.0,High,4.0,3,1,25,1,2,1,1,1,3,2,2
61,4,3,1,98,97,97,97,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,98,3,1,1,5,5,5,5.0,High,3.6,3,2,26,1,1,1,1,5,3,1,1
132,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,3,3,1,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,1,19,1,2,2,2,15,1,4,3
31,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,3,2,1,5,5,5,5.0,High,3.8,3,3,38,2,1,2,1,12,2,2,1
186,4,4,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,3,2,1,2,1,1,1,5,5,1,3.6666666666666665,High,3.6,3,4,17,1,2,2,1,5,3,1,6
176,2,1,1,2,1,1,2,2,2,2,2,2,1,3,4,3,2,3,4,2,2,3,2,3,3,3,2,1,1,3,2,1,4,4,5,4.333333333333333,High,2.2,1,4,41,2,1,2,2,16,2,4,2
73,2,1,1,2,1,1,1,1,2,1,1,2,2,2,2,98,2,98,98,98,2,98,98,2,98,2,98,1,2,3,98,1,4,3,3,3.3333333333333335,Medium,3.0,2,99,19,1,2,2,2,9,2,3,6
157,2,2,1,1,1,1,2,2,2,1,1,1,1,2,3,2,2,2,3,2,98,98,98,98,98,1,98,1,1,98,98,1,5,5,5,5.0,High,0.0,99,99,18,1,2,1,1,12,3,1,3
74,3,1,1,2,1,1,1,2,1,98,1,2,2,1,2,4,4,2,4,2,2,3,2,3,2,2,1,1,1,1,2,1,5,2,5,4.0,High,2.6,2,2,22,1,1,2,1,9,2,2,1
163,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2,1,1,1,3,2,1,5,3,3,3.6666666666666665,High,3.0,2,2,20,1,2,2,2,6,2,4,6
57,4,4,1,1,97,97,97,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,3,1,1,5,5,5,5.0,High,4.0,3,1,66,3,1,1,1,4,2,3,6
80,4,4,1,98,2,2,2,2,1,1,1,2,2,1,98,1,3,3,4,98,98,98,98,98,98,98,98,2,98,3,2,1,5,5,5,5.0,High,0.0,99,99,51,3,1,1,1,5,2,1,3
67,3,2,1,2,1,1,2,2,2,2,2,2,2,3,4,4,1,3,4,3,3,4,3,1,4,3,1,1,2,3,1,1,5,5,5,5.0,High,2.0,1,2,18,1,1,2,2,1,1,2,3
106,2,2,1,2,1,1,2,1,2,1,1,1,1,1,4,2,2,2,1,1,2,3,2,2,1,1,1,1,1,1,1,1,5,5,5,5.0,High,2.4,1,1,21,1,1,2,2,1,3,1,3
14,3,2,2,2,1,2,2,2,2,2,1,1,2,1,3,2,2,2,2,3,2,2,2,1,1,1,1,1,1,3,2,1,1,1,4,2.0,Medium,3.0,2,1,27,1,2,2,2,17,2,4,1
100,98,98,1,1,2,2,2,2,2,1,1,1,1,2,2,1,3,98,3,1,1,2,2,2,3,3,2,2,1,3,1,1,5,5,5,5.0,High,3.2,2,4,49,2,1,1,1,1,3,1,5
25,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,3,2,1,5,2,4,3.6666666666666665,High,3.4,2,1,75,3,2,2,1,15,2,4,3
18,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,3,4,2,2,2,3,2,3,3,2,2,2,3,2,1,4,2,4,3.3333333333333335,Medium,2.8,2,4,62,3,1,2,1,16,1,4,6
160,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,4,1,3,3,1,1,2,2,3,3,1,1,1,1,3,1,1,5,5,4,4.666666666666667,High,3.2,2,1,25,1,1,3,2,15,2,4,3
187,2,3,1,2,1,1,1,2,1,1,1,2,1,2,4,2,2,2,4,3,3,98,98,98,3,2,1,2,2,5,98,1,5,4,3,4.0,High,0.0,99,2,24,1,1,2,2,5,2,1,1
42,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,5,5,2,4.0,High,3.0,2,4,18,1,1,2,1,5,2,1,4
157,3,2,1,2,1,1,2,2,1,1,1,2,2,98,1,3,1,2,4,1,1,2,3,2,2,1,1,1,1,3,1,1,4,3,3,3.3333333333333335,Medium,3.2,2,1,24,1,1,3,2,12,2,1,1
12,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,2,2,2,2,1,1,2,3,1,1,5,3,5,4.333333333333333,High,3.6,3,2,27,1,2,2,1,15,1,4,1
55,2,2,1,2,1,1,2,1,2,1,1,1,1,1,2,3,1,1,1,1,2,3,98,2,2,1,1,1,2,3,1,1,5,5,4,4.666666666666667,High,2.75,2,1,15,1,2,1,2,18,1,4,6
