CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
129,3,3,1,1,2,2.0,2.0,1,2,1,1,1,1,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.8,3,1,18.0,1.0,1,1.0,1.0,6,3.0,2.0,6.0
134,2,2,1,2,1,1.0,2.0,1,2,1,2,2,2,4,2,3,2,3,2,3,3,98,98,98,98,3,1,2,3,3,3,1,3.0,3.0,4.0,0.0,99,2,20.0,1.0,1,2.0,2.0,5,2.0,2.0,6.0
46,1,1,1,2,1,1.0,1.0,1,2,1,1,1,1,2,2,99,2,2,3,2,2,2,2,2,2,1,1,1,2,3,2,1,1.0,1.0,2.0,3.0,2,1,30.0,2.0,1,2.0,1.0,7,1.0,4.0,1.0
198,3,2,1,2,1,1.0,97.0,1,1,1,1,1,1,4,4,2,2,1,3,2,1,3,2,2,2,2,2,1,1,2,3,1,1.0,1.0,4.0,2.6,2,3,17.0,1.0,1,1.0,1.0,0,2.0,2.0,6.0
166,3,1,1,1,1,1.0,97.0,1,1,1,1,1,1,2,1,3,2,2,3,1,1,1,2,98,2,2,2,1,1,3,1,1,1.0,3.0,3.0,3.75,3,3,28.0,1.0,2,2.0,1.0,16,2.0,4.0,1.0
69,3,2,1,2,1,1.0,2.0,1,1,1,98,2,1,1,2,4,2,3,98,2,2,2,3,2,2,2,1,1,3,1,2,1,1.0,2.0,2.0,2.8,2,2,30.0,2.0,1,3.0,2.0,10,2.0,4.0,2.0
15,2,2,1,1,2,2.0,2.0,1,2,2,1,2,1,2,2,2,1,3,1,2,2,1,3,1,3,2,2,1,2,3,2,1,1.0,3.0,4.0,3.2,2,3,18.0,1.0,2,2.0,2.0,17,2.0,4.0,6.0
5,3,4,1,2,1,97.0,97.0,2,2,2,2,1,1,2,1,2,2,2,2,1,3,3,1,2,2,2,1,1,1,3,1,1,1.0,1.0,1.0,3.0,2,2,46.0,2.0,1,1.0,2.0,13,1.0,4.0,6.0
104,2,1,1,1,1,1.0,97.0,1,1,1,1,1,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,1,1,3,2,1,1.0,1.0,1.0,3.0,2,3,20.0,1.0,2,2.0,2.0,8,2.0,4.0,6.0
132,2,2,1,2,1,1.0,1.0,2,1,1,1,2,1,1,1,2,1,3,2,2,2,2,2,2,2,2,1,1,1,3,2,1,2.0,2.0,2.0,3.2,2,2,52.0,3.0,2,3.0,1.0,15,2.0,4.0,2.0
61,2,2,1,2,97,97.0,97.0,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,3,2,1,1.0,1.0,1.0,3.2,2,1,27.0,1.0,1,1.0,1.0,5,2.0,1.0,6.0
116,2,1,1,2,1,1.0,1.0,1,1,1,1,1,1,3,2,2,2,2,2,1,1,2,2,2,2,3,2,1,1,3,1,1,1.0,3.0,1.0,3.2,2,4,23.0,1.0,2,3.0,2.0,6,1.0,2.0,6.0
34,2,1,2,1,1,1.0,1.0,2,1,1,1,2,1,2,2,2,1,3,4,2,2,2,2,2,3,2,1,1,1,3,1,1,1.0,1.0,1.0,3.0,2,2,47.0,2.0,2,3.0,2.0,6,2.0,3.0,1.0
158,2,2,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,4,2,2,4,2,1,1,1,1,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.8,3,2,19.0,1.0,1,,1.0,6,3.0,2.0,2.0
128,2,2,1,1,1,1.0,1.0,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,2,1,4.0,2.0,2.0,3.0,2,3,31.0,2.0,1,2.0,1.0,6,3.0,1.0,6.0
150,3,2,1,2,1,1.0,97.0,2,2,1,1,2,2,3,3,4,4,3,3,2,3,2,3,2,2,1,1,1,2,1,3,1,1.0,1.0,1.0,2.4,1,1,17.0,1.0,2,2.0,1.0,1,3.0,3.0,6.0
65,4,3,1,1,1,97.0,97.0,2,2,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,2.0,1.0,4.0,3,1,20.0,1.0,2,1.0,1.0,1,3.0,1.0,5.0
116,3,2,1,2,1,1.0,1.0,2,2,1,1,1,1,3,2,2,2,2,4,2,2,2,2,2,3,2,1,1,2,3,2,1,1.0,1.0,2.0,3.0,2,2,30.0,2.0,2,3.0,2.0,6,2.0,2.0,5.0
106,3,3,1,2,2,1.0,97.0,1,1,1,1,2,2,4,3,2,1,1,3,1,1,3,1,3,1,2,1,1,1,3,3,1,1.0,3.0,3.0,2.8,2,2,16.0,1.0,2,2.0,2.0,1,2.0,1.0,6.0
150,2,1,1,1,1,1.0,2.0,1,1,1,1,1,2,3,2,3,3,3,4,1,2,2,3,2,2,1,1,1,1,1,2,1,1.0,3.0,3.0,2.8,2,1,30.0,2.0,2,3.0,2.0,1,1.0,3.0,1.0
65,98,3,1,2,2,2.0,2.0,2,1,1,1,2,1,2,98,98,2,3,4,98,2,2,98,2,2,2,1,1,1,3,1,1,1.0,1.0,1.0,3.0,2,2,24.0,1.0,2,1.0,1.0,1,3.0,1.0,2.0
173,1,1,1,2,1,1.0,1.0,1,1,1,1,2,2,3,2,3,3,3,2,2,2,3,4,4,4,98,98,2,2,97,3,1,2.0,4.0,4.0,2.0,1,99,52.0,3.0,2,3.0,2.0,16,2.0,3.0,1.0
69,1,2,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,3,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,2.0,3.0,3.0,3.0,2,1,47.0,2.0,1,3.0,2.0,10,2.0,4.0,1.0
12,3,3,1,1,1,1.0,1.0,2,2,2,2,2,2,1,4,4,3,3,2,1,3,3,3,3,3,2,1,1,2,3,1,1,1.0,2.0,1.0,1.8,1,2,32.0,2.0,2,3.0,1.0,15,2.0,4.0,2.0
115,3,1,1,1,1,1.0,1.0,1,1,1,1,2,1,4,1,4,1,3,4,1,3,2,4,1,2,2,1,1,1,1,2,1,1.0,1.0,1.0,2.8,2,2,22.0,1.0,2,2.0,1.0,8,1.0,3.0,2.0
76,2,1,1,2,1,1.0,2.0,1,1,1,1,98,2,3,2,3,2,2,3,2,2,2,3,3,3,3,2,1,98,97,2,1,3.0,3.0,3.0,2.6,2,4,56.0,3.0,2,2.0,2.0,14,2.0,3.0,6.0
190,2,1,1,1,1,1.0,1.0,1,1,1,1,98,1,2,2,3,2,3,4,2,2,2,2,2,2,2,1,98,2,3,2,1,1.0,1.0,1.0,3.0,2,2,33.0,2.0,1,3.0,2.0,3,2.0,2.0,1.0
14,1,1,1,2,2,1.0,1.0,1,1,1,1,98,1,1,2,2,1,2,1,1,4,2,4,2,2,2,2,1,2,3,1,1,1.0,2.0,1.0,2.2,1,3,43.0,2.0,1,3.0,2.0,17,3.0,4.0,6.0
116,4,4,1,2,2,98.0,2.0,2,2,2,2,98,2,2,98,2,2,3,4,2,98,3,2,2,2,2,2,1,98,1,2,1,1.0,1.0,1.0,2.6666666666666696,2,3,18.0,1.0,1,1.0,2.0,6,1.0,2.0,1.0
29,3,2,1,2,1,1.0,2.0,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2.0,2.0,2.0,3.4,2,2,26.0,1.0,2,3.0,2.0,10,1.0,4.0,1.0
198,3,2,1,2,1,1.0,2.0,2,1,1,1,1,2,4,2,1,2,2,2,2,2,2,1,2,1,3,1,1,1,4,2,1,1.0,2.0,2.0,3.2,2,2,16.0,1.0,1,1.0,1.0,0,2.0,2.0,6.0
32,2,2,98,98,1,1.0,1.0,2,2,1,1,2,1,3,3,3,3,3,3,2,2,2,2,2,1,1,98,98,2,3,2,1,1.0,1.0,1.0,2.8,2,99,45.0,2.0,2,2.0,1.0,8,3.0,3.0,2.0
116,1,1,1,1,1,1.0,2.0,2,2,2,1,1,1,2,3,4,2,2,4,3,3,3,3,3,3,3,2,2,1,3,2,1,1.0,2.0,2.0,2.0,1,4,40.0,2.0,1,2.0,2.0,6,1.0,2.0,6.0
191,2,1,1,1,1,1.0,2.0,2,2,1,1,98,1,2,2,2,2,98,98,2,2,2,2,2,2,1,1,1,1,1,2,1,1.0,1.0,1.0,3.0,2,1,17.0,1.0,1,2.0,1.0,9,2.0,3.0,6.0
175,3,3,1,2,1,1.0,97.0,2,2,2,2,2,1,2,2,3,1,2,4,2,2,2,3,2,2,2,1,1,1,3,2,1,1.0,1.0,1.0,2.8,2,2,53.0,3.0,1,2.0,1.0,14,2.0,4.0,1.0
52,2,3,1,2,1,1.0,97.0,2,2,2,1,1,1,2,98,2,2,98,2,2,2,3,2,98,98,3,2,1,1,3,1,1,1.0,1.0,1.0,2.6666666666666696,2,4,35.0,2.0,2,2.0,1.0,11,3.0,2.0,2.0
184,2,2,1,1,1,1.0,97.0,2,2,2,2,98,1,2,2,3,1,3,4,2,1,2,1,2,2,2,2,2,3,3,2,1,1.0,1.0,1.0,3.4,2,3,48.0,2.0,2,3.0,1.0,17,2.0,4.0,1.0
72,2,2,1,1,2,1.0,1.0,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,1,2.0,4.0,2.0,3.0,2,2,20.0,1.0,1,2.0,2.0,9,2.0,2.0,6.0
78,3,3,1,2,1,1.0,1.0,1,1,1,1,2,2,2,3,3,3,2,3,3,1,2,3,2,2,3,1,1,1,3,2,1,1.0,3.0,3.0,2.8,2,2,25.0,1.0,1,2.0,1.0,5,3.0,1.0,4.0
18,3,1,1,2,2,1.0,2.0,2,2,2,2,98,98,2,98,2,2,98,4,1,1,1,2,2,2,1,1,1,1,3,2,1,1.0,1.0,1.0,3.5,2,1,62.0,3.0,2,3.0,2.0,16,1.0,4.0,6.0
40,2,2,1,2,1,1.0,97.0,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,3,2,1,1.0,1.0,1.0,3.0,2,2,24.0,1.0,1,2.0,2.0,5,2.0,2.0,1.0
30,3,3,1,2,1,1.0,1.0,2,2,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1.0,2.0,3.0,3.0,2,1,26.0,1.0,2,2.0,2.0,10,2.0,3.0,1.0
23,2,2,1,2,1,1.0,1.0,1,1,1,2,2,1,2,2,2,1,2,2,2,2,3,3,3,3,2,1,1,1,3,2,1,1.0,2.0,2.0,2.4,1,2,69.0,3.0,1,3.0,2.0,15,1.0,4.0,6.0
90,1,2,1,1,1,1.0,97.0,2,2,1,2,2,2,4,3,1,3,2,2,1,4,2,4,3,3,3,1,1,2,98,98,1,2.0,2.0,2.0,1.8,1,2,26.0,1.0,1,2.0,1.0,9,,3.0,2.0
3,2,1,1,1,1,1.0,2.0,2,2,2,1,2,2,2,4,4,3,4,4,2,2,4,4,2,98,3,2,2,2,3,2,1,1.0,2.0,1.0,1.8,1,4,31.0,2.0,1,2.0,2.0,3,2.0,2.0,5.0
183,3,2,2,2,1,1.0,2.0,1,1,1,1,2,98,2,2,2,1,3,3,2,3,3,2,3,2,3,1,1,1,3,1,1,1.0,2.0,1.0,2.4,1,2,16.0,1.0,2,2.0,2.0,4,3.0,2.0,6.0
26,3,2,1,2,1,1.0,1.0,1,2,1,2,2,1,3,3,2,3,4,2,3,3,2,3,2,2,2,2,2,2,5,3,1,2.0,2.0,2.0,2.4,1,3,54.0,3.0,1,3.0,1.0,13,3.0,3.0,2.0
115,3,4,1,2,1,1.0,97.0,2,2,1,1,98,2,4,4,4,2,3,4,3,3,3,3,3,3,2,2,1,2,1,2,1,2.0,1.0,2.0,1.8,1,3,25.0,1.0,2,2.0,1.0,8,2.0,3.0,2.0
42,2,3,1,1,1,1.0,97.0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,2,4,2,3,2,1,98,2,1,1,2.0,2.0,2.0,2.2,1,4,24.0,1.0,1,2.0,1.0,5,3.0,1.0,2.0
198,3,1,1,1,1,1.0,1.0,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,98,3,2,1,1.0,1.0,1.0,3.6,3,1,18.0,1.0,2,2.0,2.0,0,1.0,2.0,6.0
63,3,2,1,1,2,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2,3,1,1,1.0,1.0,1.0,4.0,3,3,20.0,1.0,1,2.0,1.0,1,3.0,1.0,6.0
65,3,2,2,2,1,2.0,2.0,2,1,2,1,1,1,1,3,1,1,1,4,2,2,2,2,2,3,98,1,1,2,3,1,1,1.0,1.0,1.0,2.8,2,99,20.0,1.0,1,1.0,2.0,1,2.0,1.0,6.0
108,98,4,1,2,1,1.0,2.0,2,2,1,1,98,2,3,2,1,2,3,1,2,3,3,3,2,2,2,2,1,2,3,3,1,2.0,4.0,2.0,2.4,1,3,30.0,2.0,2,2.0,2.0,2,1.0,2.0,6.0
187,1,2,1,2,1,1.0,1.0,1,1,1,1,2,1,2,2,4,2,2,3,2,2,3,3,3,2,1,1,1,1,3,2,1,2.0,4.0,4.0,2.4,1,1,27.0,1.0,1,2.0,2.0,5,3.0,1.0,2.0
68,3,3,1,1,1,1.0,1.0,2,1,2,1,2,1,2,2,2,1,2,2,2,3,3,3,3,3,2,1,1,3,3,2,1,2.0,2.0,2.0,2.2,1,2,20.0,1.0,2,2.0,2.0,10,2.0,4.0,5.0
28,1,1,1,2,1,1.0,1.0,2,2,1,2,98,1,3,2,2,1,3,4,1,1,1,2,1,2,1,1,1,2,3,1,1,1.0,1.0,1.0,3.6,3,1,21.0,1.0,2,2.0,2.0,11,2.0,4.0,6.0
155,1,3,1,2,1,1.0,2.0,2,2,1,1,2,1,2,3,3,4,2,1,2,2,1,3,2,2,2,2,2,1,3,2,1,2.0,2.0,2.0,2.8,2,3,20.0,1.0,2,1.0,1.0,4,3.0,3.0,6.0
62,1,1,1,2,1,1.0,1.0,1,1,1,1,1,2,2,3,3,3,2,2,1,1,2,2,2,2,1,1,1,1,3,2,1,1.0,1.0,1.0,3.0,2,1,33.0,2.0,1,2.0,1.0,5,2.0,2.0,1.0
35,2,3,1,2,1,1.0,97.0,1,2,2,2,2,1,4,2,2,1,2,3,2,3,3,2,1,3,1,1,1,1,1,3,1,4.0,1.0,5.0,2.8,2,1,15.0,1.0,2,2.0,1.0,5,3.0,2.0,6.0
198,2,2,1,2,1,2.0,2.0,2,1,1,1,2,1,2,2,4,2,2,4,2,2,4,4,3,3,3,1,1,1,3,1,1,1.0,1.0,1.0,2.0,1,2,23.0,1.0,1,2.0,2.0,0,2.0,2.0,1.0
97,3,2,1,2,1,1.0,97.0,2,2,2,2,2,2,2,4,4,2,4,4,3,3,2,98,3,98,1,2,1,2,3,2,1,1.0,4.0,1.0,2.0,1,3,35.0,2.0,1,2.0,2.0,16,2.0,3.0,2.0
69,3,3,1,2,1,1.0,1.0,2,1,1,1,1,98,2,2,4,2,3,3,3,2,3,3,2,3,1,1,1,1,3,2,1,1.0,1.0,2.0,2.6,2,1,18.0,1.0,1,2.0,1.0,10,2.0,4.0,6.0
60,2,2,1,2,1,1.0,2.0,2,1,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,2,1,1,2,3,2,1,1.0,2.0,1.0,2.8,2,2,30.0,2.0,1,2.0,1.0,1,2.0,1.0,2.0
67,3,3,1,2,1,97.0,97.0,1,2,1,1,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2,1,1,1,3,2,1,2.0,2.0,2.0,3.0,2,2,15.0,1.0,1,1.0,1.0,1,,2.0,6.0
11,3,2,1,2,1,1.0,2.0,2,1,1,1,2,2,2,2,2,3,2,4,2,2,3,2,2,2,2,2,1,3,1,3,1,2.0,3.0,1.0,2.8,2,3,28.0,1.0,1,2.0,2.0,12,2.0,2.0,2.0
10,3,2,1,1,1,1.0,2.0,2,1,1,1,1,1,2,2,2,2,98,2,2,2,2,2,2,2,98,1,98,98,98,2,1,2.0,2.0,99.0,3.0,2,99,24.0,1.0,2,2.0,1.0,11,2.0,2.0,6.0
39,3,3,1,1,2,97.0,97.0,2,2,1,1,1,2,1,1,1,1,1,1,2,1,98,98,98,98,1,1,1,1,3,1,1,1.0,1.0,1.0,0.0,99,1,65.0,3.0,2,1.0,2.0,13,3.0,2.0,6.0
79,2,3,2,2,1,1.0,2.0,2,2,2,1,1,1,4,2,4,2,2,2,1,1,2,2,4,4,2,1,1,1,3,2,1,1.0,5.0,1.0,2.8,2,2,31.0,2.0,1,2.0,2.0,2,2.0,2.0,6.0
176,3,2,1,2,1,1.0,2.0,2,2,2,1,1,2,1,2,3,2,2,3,2,2,2,2,2,2,2,1,1,2,3,2,1,1.0,3.0,2.0,3.0,2,2,33.0,2.0,2,2.0,1.0,16,2.0,4.0,4.0
37,2,2,1,2,1,1.0,97.0,1,1,1,1,98,98,2,1,1,1,1,4,98,98,98,98,98,98,1,1,1,1,3,1,1,1.0,1.0,1.0,0.0,99,1,19.0,1.0,2,1.0,1.0,1,1.0,1.0,2.0
185,2,2,1,1,2,1.0,1.0,1,1,1,1,1,1,3,2,1,1,2,4,1,1,2,2,2,2,1,98,1,1,3,2,1,1.0,1.0,1.0,3.2,2,99,18.0,1.0,2,2.0,1.0,9,2.0,1.0,5.0
124,3,3,1,2,1,1.0,97.0,1,2,1,1,2,2,2,4,4,3,4,3,3,3,2,3,2,3,3,1,1,1,1,3,1,1.0,1.0,1.0,2.2,1,2,26.0,1.0,1,2.0,2.0,6,1.0,3.0,3.0
153,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,3,2,2,98,1,1,1,3,1,1,1.0,1.0,1.0,2.8,2,99,16.0,1.0,2,1.0,1.0,10,2.0,2.0,6.0
150,3,1,1,1,1,1.0,97.0,2,2,1,1,2,2,2,2,2,2,2,98,2,2,2,3,3,3,3,1,1,2,1,3,1,2.0,4.0,2.0,2.6,2,2,26.0,1.0,1,2.0,1.0,1,3.0,3.0,1.0
52,4,4,1,2,1,97.0,97.0,2,2,1,1,1,1,2,3,2,2,2,2,3,2,3,2,3,3,1,2,1,2,3,2,1,1.0,1.0,1.0,2.4,1,3,37.0,2.0,2,1.0,2.0,11,2.0,2.0,2.0
121,2,1,1,2,1,1.0,2.0,1,2,1,1,1,1,2,1,1,1,2,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1.0,1.0,2.0,3.8,3,1,28.0,1.0,1,2.0,2.0,15,1.0,4.0,2.0
69,2,3,1,2,1,2.0,1.0,1,2,2,1,1,1,2,2,4,1,2,3,2,2,2,3,3,3,2,2,1,2,3,1,1,1.0,4.0,1.0,2.6,2,3,30.0,2.0,1,3.0,1.0,10,2.0,4.0,1.0
119,2,1,1,1,1,1.0,1.0,1,1,1,1,98,2,1,1,2,2,3,3,2,2,1,98,3,3,2,1,98,2,3,1,1,3.0,4.0,3.0,3.25,2,2,43.0,2.0,2,3.0,2.0,15,3.0,4.0,1.0
122,3,3,1,2,1,1.0,2.0,2,2,2,2,2,2,2,4,3,4,3,3,3,2,2,3,98,98,2,2,1,1,3,2,1,1.0,1.0,1.0,2.25,1,3,31.0,2.0,1,2.0,1.0,2,2.0,3.0,1.0
176,1,1,1,2,1,1.0,1.0,2,2,2,2,2,1,2,1,3,1,3,2,1,3,2,2,2,3,2,2,1,2,3,2,1,1.0,3.0,3.0,3.0,2,3,33.0,2.0,1,3.0,2.0,16,1.0,4.0,1.0
138,4,2,1,2,2,97.0,97.0,2,2,2,2,98,1,2,1,3,1,3,3,1,1,1,1,1,1,1,1,1,98,3,1,1,2.0,3.0,3.0,4.0,3,1,46.0,2.0,1,1.0,1.0,15,,4.0,1.0
37,3,3,1,2,1,1.0,2.0,2,2,1,1,2,1,2,2,2,2,2,4,2,2,2,2,1,2,2,1,1,1,3,2,1,2.0,1.0,1.0,3.2,2,2,15.0,1.0,2,2.0,1.0,1,2.0,1.0,3.0
69,2,2,1,2,1,1.0,1.0,1,1,1,1,2,1,2,2,3,1,3,98,1,2,2,3,2,2,1,1,1,1,3,1,1,2.0,99.0,2.0,2.8,2,1,37.0,2.0,1,3.0,2.0,10,2.0,4.0,1.0
122,1,2,1,2,1,1.0,2.0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,3,3,2,2,1,1,3,4,1,1.0,2.0,2.0,2.6,2,3,45.0,2.0,1,2.0,1.0,2,2.0,3.0,1.0
17,2,1,1,2,1,1.0,1.0,1,1,1,1,2,1,2,1,3,1,3,4,1,1,1,2,2,3,1,1,1,2,3,1,1,1.0,1.0,1.0,3.6,3,1,29.0,1.0,1,2.0,2.0,16,2.0,4.0,4.0
61,2,3,1,1,1,1.0,97.0,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,3,3,2,1,1,1,3,1,1,1.0,4.0,1.0,3.4,2,2,17.0,1.0,1,2.0,2.0,5,3.0,1.0,1.0
195,2,1,1,1,1,1.0,1.0,1,2,1,1,1,1,1,2,2,2,2,4,1,2,2,2,2,2,2,1,1,1,3,2,1,1.0,1.0,1.0,3.0,2,2,22.0,1.0,1,2.0,2.0,9,3.0,2.0,5.0
62,4,3,98,98,97,97.0,97.0,2,1,98,1,98,98,2,98,98,2,98,2,98,98,98,98,98,98,98,98,98,98,5,2,1,99.0,99.0,3.0,0.0,99,99,32.0,2.0,1,1.0,1.0,5,2.0,2.0,5.0
36,1,3,2,2,1,1.0,2.0,1,1,1,1,1,1,3,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,1,25.0,1.0,1,2.0,1.0,1,3.0,2.0,1.0
73,3,2,1,98,1,1.0,97.0,2,2,98,98,98,1,2,2,98,2,98,98,98,98,98,98,98,98,2,98,1,2,3,98,1,2.0,99.0,99.0,0.0,99,99,16.0,1.0,1,2.0,1.0,9,1.0,3.0,6.0
163,2,2,1,1,1,1.0,1.0,2,2,1,1,1,1,2,98,2,2,2,4,1,1,1,2,1,2,1,1,1,3,3,1,1,1.0,1.0,1.0,3.75,3,1,27.0,1.0,1,3.0,1.0,6,2.0,4.0,5.0
23,4,2,1,2,1,1.0,2.0,2,1,2,1,98,98,98,98,98,2,2,98,2,4,2,1,98,4,98,98,1,1,3,4,1,3.0,4.0,3.0,2.6666666666666696,2,99,17.0,1.0,1,,1.0,15,1.0,4.0,6.0
9,3,3,1,2,2,1.0,2.0,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,2,3,2,2,1,1,1,1,2,1,1.0,1.0,2.0,2.2,1,2,25.0,1.0,1,2.0,1.0,12,1.0,2.0,1.0
195,1,1,1,2,1,1.0,1.0,1,1,1,1,1,1,2,1,1,1,1,4,1,1,2,2,1,1,1,1,1,1,1,2,1,1.0,1.0,1.0,3.6,3,1,18.0,1.0,1,2.0,2.0,9,1.0,2.0,2.0
62,1,2,1,2,1,1.0,1.0,1,1,1,1,1,1,1,3,1,2,3,3,2,99,1,1,4,1,1,1,1,1,3,3,1,1.0,1.0,1.0,2.75,2,1,30.0,2.0,2,2.0,1.0,5,,2.0,6.0
122,4,4,1,2,2,2.0,1.0,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,3,3,3,2,1,2,2,3,1,2.0,1.0,2.0,1.2,1,4,24.0,1.0,2,2.0,2.0,2,3.0,3.0,6.0
158,2,3,1,2,1,1.0,97.0,2,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,3,2,2,2,1,1,3,2,1,1.0,1.0,1.0,2.8,2,3,17.0,1.0,1,2.0,1.0,6,2.0,2.0,4.0
46,2,1,1,2,1,1.0,1.0,1,1,1,2,98,98,1,1,1,1,2,4,1,1,1,98,1,2,1,1,1,3,3,1,1,1.0,1.0,1.0,4.0,3,1,40.0,2.0,1,2.0,1.0,7,1.0,4.0,4.0
154,4,3,1,1,1,2.0,2.0,2,2,1,1,1,1,2,3,3,2,2,2,3,3,3,3,2,2,2,2,1,2,3,2,1,1.0,1.0,1.0,2.2,1,3,39.0,2.0,1,1.0,1.0,16,3.0,3.0,4.0
13,1,2,1,2,1,1.0,2.0,1,1,1,1,1,1,1,2,2,1,2,3,2,2,1,2,2,3,1,1,1,2,3,1,1,1.0,1.0,2.0,3.2,2,1,29.0,1.0,1,2.0,1.0,17,2.0,4.0,1.0
74,2,2,1,2,1,1.0,1.0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,2,19.0,1.0,2,2.0,2.0,9,1.0,2.0,1.0
150,1,1,1,2,1,1.0,2.0,1,2,1,1,2,1,3,2,3,2,2,4,2,2,3,2,3,2,3,2,1,2,3,2,1,1.0,2.0,2.0,2.6,2,4,38.0,2.0,1,3.0,2.0,1,1.0,3.0,1.0
75,2,2,1,2,1,97.0,97.0,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,2.0,2.0,2.0,3.0,2,2,16.0,1.0,1,2.0,1.0,14,3.0,2.0,6.0
96,4,4,1,1,1,1.0,97.0,1,1,1,1,1,2,2,2,1,2,2,4,2,3,2,1,2,2,1,1,1,1,1,2,1,1.0,1.0,2.0,3.0,2,1,16.0,1.0,2,2.0,1.0,8,3.0,2.0,6.0
115,4,4,1,1,1,1.0,97.0,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,97,4,1,2.0,5.0,5.0,1.0,1,4,60.0,3.0,2,2.0,1.0,8,2.0,3.0,6.0
18,2,2,1,2,1,1.0,2.0,1,2,1,1,1,1,3,1,2,2,2,4,2,2,2,3,3,2,2,2,2,2,3,2,1,4.0,4.0,4.0,2.8,2,3,34.0,2.0,1,3.0,2.0,16,2.0,4.0,3.0
122,3,2,1,1,1,1.0,2.0,2,1,1,1,2,1,2,3,3,2,3,3,2,2,3,2,3,2,2,1,1,2,3,2,1,1.0,4.0,4.0,2.4,1,2,21.0,1.0,1,2.0,1.0,2,2.0,3.0,5.0
158,4,2,2,98,2,2.0,2.0,2,2,2,2,2,1,3,3,2,3,2,2,2,2,3,98,3,2,3,2,2,2,3,3,1,1.0,1.0,1.0,2.25,1,4,18.0,1.0,1,2.0,1.0,6,1.0,2.0,6.0
144,2,1,1,2,1,1.0,97.0,2,2,2,2,98,98,4,2,2,98,98,98,2,2,2,2,2,2,3,2,99,2,1,98,1,1.0,1.0,1.0,3.0,2,4,38.0,2.0,1,2.0,1.0,17,2.0,4.0,1.0
132,3,1,1,2,1,2.0,97.0,2,2,1,1,1,2,2,1,3,2,2,3,1,1,2,1,2,3,1,2,1,1,3,1,1,1.0,1.0,2.0,3.6,3,3,41.0,2.0,2,2.0,2.0,15,2.0,4.0,6.0
15,2,1,1,1,1,1.0,1.0,1,1,1,1,2,1,1,2,3,2,1,3,2,1,2,3,3,4,98,1,98,2,3,1,1,1.0,1.0,2.0,2.8,2,99,62.0,3.0,2,2.0,1.0,17,2.0,4.0,6.0
